FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230306;0000;12;;;
230307;0000;18;;;
230308;0000;15;;;
230309;0000;14;;;
230310;0000;21;;;
230311;0000;28;;;
230312;0000;9;;;
230313;0000;11;;;
230314;0000;14;;;
230315;0000;11;;;
230316;0000;22;;;
230317;0000;13;;;
230318;0000;21;;;
230319;0000;13;;;
230320;0000;25;;;
230321;0000;34;;;
230322;0000;10;;;
230323;0000;15;;;
230324;0000;13;;;
230325;0000;32;;;
230326;0000;12;;;
230327;0000;16;;;
230328;0000;34;;;
230329;0000;23;;;
230330;0000;43;;;
230331;0000;46;;;
230401;0000;28;;;
230402;0000;22;;;
230403;0000;15;;;
230404;0000;30;;;
230405;0000;34;;;
230406;0000;18;;;
230407;0000;41;;;
230408;0000;23;;;
230409;0000;12;;;
230410;0000;133;;;
230411;0000;113;;;
230412;0000;96;;;
230413;0000;160;;;
230414;0000;71;;;
230415;0000;47;;;
230416;0000;30;;;
230417;0000;22;;;
230418;0000;15;;;
230419;0000;15;;;
230420;0000;10;;;
230421;0000;29;;;
230422;0000;25;;;
230423;0000;67;;;
230424;0000;24;;;
230425;0000;28;;;
230426;0000;52;;;
230427;0000;43;;;
230428;0000;67;;;
230429;0000;10;;;
230430;0000;14;;;
230501;0000;23;;;
230502;0000;22;;;
230503;0000;11;;;
230504;0000;18;;;
230505;0000;21;;;
230506;0000;27;;;
230507;0000;21;;;
230508;0000;19;;;
230509;0000;42;;;
230510;0000;82;;;
230511;0000;18;;;
230512;0000;34;;;
230513;0000;36;;;
230514;0000;114;;;
230515;0000;37;;;
230516;0000;18;;;
230517;0000;14;;;
230518;0000;36;;;
230519;0000;43;;;
230520;0000;103;;;
230521;0000;80;;;
230522;0000;132;;;
230523;0000;120;;;
230524;0000;65;;;
230525;0000;37;;;
230526;0000;51;;;
230527;0000;35;;;
230528;0000;67;;;
230529;0000;63;;;
230530;0000;50;;;
230531;0000;26;;;
230601;0000;69;;;
230602;0000;58;;;
230603;0000;54;;;
230604;0000;59;;;
230605;0000;69;;;
230606;0000;25;;;
230607;0000;44;;;
230608;0000;44;;;
230609;0000;77;;;
230610;0000;64;;;
230611;0000;25;;;
230612;0000;40;;;
230613;0000;93;;;
230614;0000;29;;;
230615;0000;88;;;
230616;0000;151;;;
230617;0000;85;;;
230618;0000;114;;;
230619;0000;382;;;
230620;0000;223;;;
230621;0000;181;;;
230622;0000;69;;;
230623;0000;83;;;
230624;0000;150;;;
230625;0000;116;;;
230626;0000;71;;;
230627;0000;185;;;
230628;0000;150;;;
230629;0000;117;;;
230630;0000;194;;;
230701;0000;193;;;
230702;0000;66;;;
230703;0000;53;;;
230704;0000;68;;;
230705;0000;49;;;
230706;0000;55;;;
230707;0000;94;;;
230708;0000;105;;;
230709;0000;115;;;
230710;0000;75;;;
230711;0000;53;;;
230712;0000;107;;;
230713;0000;191;;;
230714;0000;124;;;
230715;0000;43;;;
230716;0000;94;;;
230717;0000;86;;;
230718;0000;96;;;
230719;0000;172;;;
230720;0000;135;;;
230721;0000;81;;;
230722;0000;66;;;
230723;0000;72;;;
230724;0000;130;;;
230725;0000;200;;;
230726;0000;113;;;
230727;0000;118;;;
230728;0000;145;;;
230729;0000;22;;;
230730;0000;81;;;
230731;0000;80;;;
230801;0000;22;;;
230802;0000;22;;;
230803;0000;17;;;
230804;0000;23;;;
230805;0000;31;;;
230806;0000;33;;;
230807;0000;167;;;
230808;0000;66;;;
230809;0000;77;;;
230810;0000;49;;;
230811;0000;41;;;
230812;0000;161;;;
230813;0000;107;;;
230814;0000;59;;;
230815;0000;31;;;
230816;0000;70;;;
230817;0000;98;;;
230818;0000;116;;;
230819;0000;75;;;
230820;0000;67;;;
230821;0000;59;;;
230822;0000;26;;;
230823;0000;25;;;
230824;0000;31;;;
230825;0000;31;;;
230826;0000;23;;;
230827;0000;28;;;
230828;0000;21;;;
230829;0000;26;;;
230830;0000;22;;;
230831;0000;50;;;
230901;0000;25;;;
230902;0000;32;;;
230903;0000;64;;;
230904;0000;75;;;
230905;0000;65;;;
230906;0000;74;;;
230907;0000;59;;;
230908;0000;54;;;
230909;0000;55;;;
230910;0000;30;;;
230911;0000;23;;;
230912;0000;26;;;
230913;0000;26;;;
230914;0000;16;;;
230915;0000;32;;;
230916;0000;31;;;
230917;0000;32;;;
230918;0000;53;;;
230919;0000;94;;;
230920;0000;136;;;
230921;0000;73;;;
230922;0000;60;;;
230923;0000;41;;;
230924;0000;53;;;
230925;0000;33;;;
230926;0000;10;;;
230927;0000;24;;;
230928;0000;35;;;
230929;0000;32;;;
230930;0000;33;;;
231001;0000;16;;;
231002;0000;17;;;
231003;0000;17;;;
231004;0000;12;;;
231005;0000;15;;;
231006;0000;14;;;
231007;0000;8;;;
231008;0000;14;;;
231009;0000;14;;;
231010;0000;37;;;
231011;0000;;;13;
231012;0000;;;2;
231013;0000;;;2;
231014;0000;;;2;
231015;0000;;;12;
231016;0000;17;;;
231017;0000;24;;;
231018;0000;20;;;
231019;0000;7;;;
231020;0000;20;;;
231021;0000;22;;;
231022;0000;20;;;
231023;0000;47;;;
231024;0000;8;;;
231025;0000;8;;;
231026;0000;5;;;
231027;0000;14;;;
231028;0000;22;;;
231029;0000;26;;;
231030;0000;48;;;
231031;0000;32;;;
231101;0000;43;;;
231102;0000;10;;;
231103;0000;9;;;
231104;0000;19;;;
231105;0000;28;;;
231106;0000;32;;;
231107;0000;11;;;
231108;0000;10;;;
231109;0000;13;;;
231110;0000;15;;;
231111;0000;14;;;
231112;0000;10;;;
231113;0000;18;;;
231114;0000;13;;;
231115;0000;14;;;
231116;0000;11;;;
231117;0000;13;;;
231118;0000;20;;;
231119;0000;21;;;
231120;0000;15;;;
231121;0000;13;;;
231122;0000;11;;;
231123;0000;10;;;
231124;0000;11;;;
231125;0000;7;;;
231126;0000;12;;;
231127;0000;14;;;
231128;0000;7;;;
231129;0000;9;;;
231130;0000;10;;;
231201;0000;14;;;
231202;0000;14;;;
231203;0000;12;;;
231204;0000;8;;;
231205;0000;5;;;
231206;0000;8;;;
231207;0000;10;;;
231208;0000;8;;;
231209;0000;7;;;
231210;0000;7;;;
231211;0000;8;;;
231212;0000;7;;;
231213;0000;7;;;
231214;0000;9;;;
231215;0000;18;;;
231216;0000;15;;;
231217;0000;30;;;
231218;0000;13;;;
231219;0000;13;;;
231220;0000;8;;;
231221;0000;6;;;
231222;0000;5;;;
231223;0000;6;;;
231224;0000;9;;;
231225;0000;4;;;
231226;0000;7;;;
231227;0000;5;;;
231228;0000;5;;;
231229;0000;8;;;
231230;0000;5;;;
231231;0000;8;;;
240101;0000;7;;;
240102;0000;7;;;
240103;0000;5;;;
240104;0000;7;;;
240105;0000;6;;;
240106;0000;8;;;
240107;0000;7;;;
240108;0000;6;;;
240109;0000;6;;;
240110;0000;7;;;
240111;0000;6;;;
240112;0000;5;;;
240113;0000;6;;;
240114;0000;4;;;
240115;0000;4;;;
240116;0000;5;;;
240117;0000;5;;;
240118;0000;6;;;
240119;0000;7;;;
240120;0000;9;;;
240121;0000;6;;;
240122;0000;5;;;
240123;0000;4;;;
240124;0000;3;;;
240125;0000;4;;;
240126;0000;4;;;
240127;0000;6;;;
240128;0000;6;;;
240129;0000;5;;;
240130;0000;6;;;
240131;0000;5;;;
240201;0000;3;;;
240202;0000;7;;;
240203;0000;5;;;
240204;0000;3;;;
240205;0000;3;;;
240206;0000;6;;;
240207;0000;6;;;
240208;0000;7;;;
240209;0000;5;;;
240210;0000;6;;;
240211;0000;8;;;
240212;0000;8;;;
240213;0000;7;;;
240214;0000;8;;;
240215;0000;7;;;
240216;0000;9;;;
240217;0000;6;;;
240218;0000;5;;;
240219;0000;7;;;
240220;0000;6;;;
240221;0000;6;;;
240222;0000;10;;;
240223;0000;16;;;
240224;0000;15;;;
240225;0000;7;;;
240226;0000;5;;;
240227;0000;8;;;
240228;0000;8;;;
240229;0000;11;;;
240301;0000;8;;;
240302;0000;13;;;
240303;0000;12;;;
240304;0000;31;;;
240305;0000;24;;;
240306;0000;11;;;
240307;0000;20;;;
240308;0000;20;;;
240309;0000;14;;;
240310;0000;10;;;
240311;0000;26;;;
240312;0000;11;;;
240313;0000;21;;;
240314;0000;12;;;
240315;0000;16;;;
240316;0000;11;;;
240317;0000;;;4;
240318;0000;;;2;
240319;0000;;;2;
240320;0000;;;8;
240321;0000;25;;;
240322;0000;57;;;
240323;0000;46;;;
240324;0000;24;;;
240325;0000;23;;;
240326;0000;9;;;
240327;0000;16;;;
240328;0000;24;;;
240329;0000;12;;;
240330;0000;19;;;
240331;0000;21;;;
240401;0000;17;;;
240402;0000;32;;;
240403;0000;18;;;
240404;0000;10;;;
240405;0000;10;;;
240406;0000;9;;;
240407;0000;14;;;
240408;0000;25;;;
240409;0000;35;;;
240410;0000;98;;;
240411;0000;175;;;
240412;0000;121;;;
240413;0000;149;;;
240414;0000;77;;;
240415;0000;39;;;
240416;0000;14;;;
240417;0000;20;;;
240418;0000;38;;;
240419;0000;16;;;
240420;0000;28;;;
240421;0000;100;;;
240422;0000;104;;;
240423;0000;71;;;
240424;0000;70;;;
240425;0000;39;;;
240426;0000;26;;;
240427;0000;18;;;
240428;0000;25;;;
240429;0000;32;;;
240430;0000;32;;;
240501;0000;63;;;
240502;0000;53;;;
240503;0000;48;;;
240504;0000;36;;;
240505;0000;31;;;
240506;0000;82;;;
240507;0000;85;;;
240508;0000;50;;;
240509;0000;74;;;
240510;0000;77;;;
240511;0000;76;;;
240512;0000;125;;;
240513;0000;116;;;
240514;0000;284;;;
240515;0000;371;;;
240516;0000;188;;;
240517;0000;194;;;
240518;0000;227;;;
240519;0000;94;;;
240520;0000;91;;;
240521;0000;62;;;
240522;0000;52;;;
240523;0000;137;;;
240524;0000;249;;;
240525;0000;303;;;
240526;0000;279;;;
240527;0000;137;;;
240528;0000;146;;;
240529;0000;50;;;
240530;0000;144;;;
240531;0000;116;;;
240601;0000;108;;;
240602;0000;100;;;
240603;0000;119;;;
240604;0000;145;;;
240605;0000;113;;;
240606;0000;120;;;
240607;0000;110;;;
240608;0000;134;;;
240609;0000;103;;;
240610;0000;93;;;
240611;0000;110;;;
240612;0000;110;;;
240613;0000;69;;;
240614;0000;24;;;
240615;0000;31;;;
240616;0000;77;;;
240617;0000;76;;;
240618;0000;73;;;
240619;0000;67;;;
240620;0000;36;;;
240621;0000;156;;;
240622;0000;108;;;
240623;0000;186;;;
240624;0000;229;;;
240625;0000;43;;;
240626;0000;69;;;
240627;0000;93;;;
240628;0000;73;;;
240629;0000;71;;;
240630;0000;39;;;
240701;0000;67;;;
240702;0000;57;;;
240703;0000;32;;;
240704;0000;59;;;
240705;0000;62;;;
240706;0000;77;;;
240707;0000;76;;;
240708;0000;151;;;
240709;0000;156;;;
240710;0000;68;;;
240711;0000;49;;;
240712;0000;67;;;
240713;0000;142;;;
240714;0000;185;;;
240715;0000;47;;;
240716;0000;72;;;
240717;0000;148;;;
240718;0000;98;;;
240719;0000;48;;;
240720;0000;38;;;
240721;0000;13;;;
240722;0000;23;;;
240723;0000;50;;;
240724;0000;39;;;
240725;0000;22;;;
240726;0000;30;;;
240727;0000;43;;;
240728;0000;41;;;
240729;0000;38;;;
240730;0000;108;;;
240731;0000;125;;;
240801;0000;128;;;
240802;0000;51;;;
240803;0000;29;;;
240804;0000;72;;;
240805;0000;94;;;
240806;0000;76;;;
240807;0000;92;;;
240808;0000;36;;;
240809;0000;32;;;
240810;0000;27;;;
240811;0000;25;;;
240812;0000;31;;;
240813;0000;80;;;
240814;0000;43;;;
240815;0000;24;;;
240816;0000;46;;;
240817;0000;53;;;
240818;0000;96;;;
240819;0000;88;;;
240820;0000;134;;;
240821;0000;65;;;
240822;0000;52;;;
240823;0000;42;;;
240824;0000;46;;;
240825;0000;81;;;
240826;0000;24;;;
240827;0000;44;;;
240828;0000;35;;;
240829;0000;57;;;
240830;0000;78;;;
240831;0000;27;;;
240901;0000;44;;;
240902;0000;31;;;
240903;0000;14;;;
240904;0000;15;;;
240905;0000;19;;;
240906;0000;10;;;
240907;0000;11;;;
240908;0000;22;;;
240909;0000;27;;;
240910;0000;34;;;
240911;0000;17;;;
240912;0000;15;;;
240913;0000;21;;;
240914;0000;21;;;
240915;0000;17;;;
240916;0000;19;;;
240917;0000;16;;;
240918;0000;52;;;
240919;0000;23;;;
240920;0000;34;;;
240921;0000;28;;;
240922;0000;28;;;
240923;0000;17;;;
240924;0000;20;;;
240925;0000;13;;;
240926;0000;8;;;
240927;0000;13;;;
240928;0000;22;;;
240929;0000;29;;;
240930;0000;34;;;
241001;0000;;28;;
241002;0000;;26;;
241003;0000;;23;;
241004;0000;;24;;
241005;0000;;38;;
241006;0000;;30;;
241007;0000;;13;;
241008;0000;;29;;
241009;0000;;17;;
241010;0000;;21;;
241011;0000;;15;;
241012;0000;;12;;
241013;0000;;12;;
