FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
220403;0000;0,19;;;
220404;0000;0,22;;;
220405;0000;0,32;;;
220406;0000;0,67;;;
220407;0000;0,73;;;
220408;0000;0,99;;;
220409;0000;0,59;;;
220410;0000;0,22;;;
220411;0000;0,43;;;
220412;0000;0,36;;;
220413;0000;0,22;;;
220414;0000;0,55;;;
220415;0000;0,35;;;
220416;0000;0,53;;;
220417;0000;0,96;;;
220418;0000;0,34;;;
220419;0000;0,37;;;
220420;0000;0,44;;;
220421;0000;0,88;;;
220422;0000;0,73;;;
220423;0000;0,57;;;
220424;0000;0,68;;;
220425;0000;0,95;;;
220426;0000;0,76;;;
220427;0000;1,74;;;
220428;0000;1,37;;;
220429;0000;1,18;;;
220430;0000;0,31;;;
220501;0000;0,69;;;
220502;0000;0,42;;;
220503;0000;0,52;;;
220504;0000;0,51;;;
220505;0000;0,49;;;
220506;0000;0,71;;;
220507;0000;0,45;;;
220508;0000;0,25;;;
220509;0000;0,43;;;
220510;0000;0,94;;;
220511;0000;1,92;;;
220512;0000;1,26;;;
220513;0000;0,82;;;
220514;0000;1,28;;;
220515;0000;3,38;;;
220516;0000;4,69;;;
220517;0000;4,54;;;
220518;0000;4,56;;;
220519;0000;4,18;;;
220520;0000;2,67;;;
220521;0000;0,93;;;
220522;0000;0,59;;;
220523;0000;0,61;;;
220524;0000;0,83;;;
220525;0000;0,77;;;
220526;0000;0,72;;;
220527;0000;0,9;;;
220528;0000;1,06;;;
220529;0000;1,76;;;
220530;0000;2;;;
220531;0000;1,57;;;
220601;0000;2,91;;;
220602;0000;3,22;;;
220603;0000;2,43;;;
220604;0000;0,89;;;
220605;0000;0,91;;;
220606;0000;1,08;;;
220607;0000;0,84;;;
220608;0000;1,13;;;
220609;0000;1;;;
220610;0000;1,13;;;
220611;0000;4,71;;;
220612;0000;3,6;;;
220613;0000;2,03;;;
220614;0000;2,7;;;
220615;0000;1,35;;;
220616;0000;0,59;;;
220617;0000;0,47;;;
220618;0000;0,8;;;
220619;0000;0,87;;;
220620;0000;1,79;;;
220621;0000;3,6;;;
220622;0000;3,64;;;
220623;0000;4,03;;;
220624;0000;4,53;;;
220625;0000;3,56;;;
220626;0000;1,45;;;
220627;0000;1,07;;;
220628;0000;1,25;;;
220629;0000;0,96;;;
220630;0000;1,14;;;
220701;0000;1,32;;;
220702;0000;1,27;;;
220703;0000;1,32;;;
220704;0000;1,06;;;
220705;0000;1,34;;;
220706;0000;1,45;;;
220707;0000;1,59;;;
220708;0000;2,16;;;
220709;0000;1,47;;;
220710;0000;0,67;;;
220711;0000;1,14;;;
220712;0000;1,05;;;
220713;0000;1,94;;;
220714;0000;1,15;;;
220715;0000;1,04;;;
220716;0000;0,92;;;
220717;0000;0,65;;;
220718;0000;0,32;;;
220719;0000;0,44;;;
220720;0000;0,48;;;
220721;0000;0,78;;;
220722;0000;1,34;;;
220723;0000;1,47;;;
220724;0000;1,57;;;
220725;0000;1,89;;;
220726;0000;1,6;;;
220727;0000;1,03;;;
220728;0000;0,39;;;
220729;0000;0,6;;;
220730;0000;0,97;;;
220731;0000;0,84;;;
220801;0000;0,67;;;
220802;0000;0,83;;;
220803;0000;1,1;;;
220804;0000;0,79;;;
220805;0000;2,04;;;
220806;0000;1,39;;;
220807;0000;0,63;;;
220808;0000;1;;;
220809;0000;0,56;;;
220810;0000;0,66;;;
220811;0000;0,8;;;
220812;0000;0,6;;;
220813;0000;1,03;;;
220814;0000;0,7;;;
220815;0000;0,66;;;
220816;0000;0,66;;;
220817;0000;0,7;;;
220818;0000;0,46;;;
220819;0000;0,59;;;
220820;0000;1,23;;;
220821;0000;0,9;;;
220822;0000;0,74;;;
220823;0000;0,79;;;
220824;0000;0,54;;;
220825;0000;0,71;;;
220826;0000;0,6;;;
220827;0000;0,77;;;
220828;0000;1,05;;;
220829;0000;1,66;;;
220830;0000;0,64;;;
220831;0000;0,7;;;
220901;0000;0,48;;;
220902;0000;0,37;;;
220903;0000;0,37;;;
220904;0000;0,38;;;
220905;0000;0,6;;;
220906;0000;1,24;;;
220907;0000;0,78;;;
220908;0000;1,05;;;
220909;0000;0,63;;;
220910;0000;0,68;;;
220911;0000;0,88;;;
220912;0000;0,82;;;
220913;0000;0,91;;;
220914;0000;1,13;;;
220915;0000;0,96;;;
220916;0000;1,1;;;
220917;0000;0,82;;;
220918;0000;0,86;;;
220919;0000;0,93;;;
220920;0000;1,94;;;
220921;0000;1,05;;;
220922;0000;1,02;;;
220923;0000;;;;
220924;0000;;;;
220925;0000;0,34;;;
220926;0000;0,25;;;
220927;0000;0,28;;;
220928;0000;0,37;;;
220929;0000;0,45;;;
220930;0000;0,73;;;
221001;0000;0,97;;;
221002;0000;1,68;;;
221003;0000;1,01;;;
221004;0000;0,41;;;
221005;0000;0,46;;;
221006;0000;0,41;;;
221007;0000;0,83;;;
221008;0000;1,19;;;
221009;0000;0,64;;;
221010;0000;2,03;;;
221011;0000;3,81;;;
221012;0000;;;;
221013;0000;;;;
221014;0000;;;;
221015;0000;;;;
221016;0000;;;;
221017;0000;0,32;;;
221018;0000;0,35;;;
221019;0000;0,25;;;
221020;0000;0,2;;;
221021;0000;0,23;;;
221022;0000;0,42;;;
221023;0000;0,18;;;
221024;0000;0,11;;;
221025;0000;0,12;;;
221026;0000;0,1;;;
221027;0000;0,1;;;
221028;0000;0,12;;;
221029;0000;0,27;;;
221030;0000;0,45;;;
221031;0000;0,18;;;
221101;0000;0,28;;;
221102;0000;0,48;;;
221103;0000;0,23;;;
221104;0000;0,19;;;
221105;0000;0,12;;;
221106;0000;0,16;;;
221107;0000;0,18;;;
221108;0000;0,19;;;
221109;0000;0,33;;;
221110;0000;0,39;;;
221111;0000;0,4;;;
221112;0000;0,36;;;
221113;0000;0,3;;;
221114;0000;0,41;;;
221115;0000;0,31;;;
221116;0000;0,37;;;
221117;0000;0,48;;;
221118;0000;0,32;;;
221119;0000;0,45;;;
221120;0000;0,43;;;
221121;0000;0,31;;;
221122;0000;0,3;;;
221123;0000;0,38;;;
221124;0000;0,39;;;
221125;0000;0,37;;;
221126;0000;0,34;;;
221127;0000;0,27;;;
221128;0000;0,25;;;
221129;0000;0,22;;;
221130;0000;0,26;;;
221201;0000;0,32;;;
221202;0000;0,45;;;
221203;0000;0,41;;;
221204;0000;0,39;;;
221205;0000;0,46;;;
221206;0000;0,51;;;
221207;0000;0,53;;;
221208;0000;0,46;;;
221209;0000;0,55;;;
221210;0000;0,61;;;
221211;0000;0,43;;;
221212;0000;0,52;;;
221213;0000;0,6;;;
221214;0000;0,59;;;
221215;0000;0,59;;;
221216;0000;0,48;;;
221217;0000;0,45;;;
221218;0000;0,46;;;
221219;0000;0,51;;;
221220;0000;0,42;;;
221221;0000;0,39;;;
221222;0000;0,35;;;
221223;0000;0,45;;;
221224;0000;0,38;;;
221225;0000;0,38;;;
221226;0000;0,46;;;
221227;0000;0,47;;;
221228;0000;0,41;;;
221229;0000;0,31;;;
221230;0000;0,29;;;
221231;0000;0,23;;;
230101;0000;0,2;;;
230102;0000;0,14;;;
230103;0000;0,13;;;
230104;0000;0,12;;;
230105;0000;0,1;;;
230106;0000;0,12;;;
230107;0000;0,15;;;
230108;0000;0,16;;;
230109;0000;0,16;;;
230110;0000;0,34;;;
230111;0000;0,21;;;
230112;0000;0,19;;;
230113;0000;0,15;;;
230114;0000;0,15;;;
230115;0000;0,15;;;
230116;0000;0,13;;;
230117;0000;0,12;;;
230118;0000;0,13;;;
230119;0000;0,12;;;
230120;0000;0,1;;;
230121;0000;0,1;;;
230122;0000;0,12;;;
230123;0000;0,13;;;
230124;0000;0,19;;;
230125;0000;0,23;;;
230126;0000;0,22;;;
230127;0000;0,22;;;
230128;0000;0,18;;;
230129;0000;0,19;;;
230130;0000;0,15;;;
230131;0000;0,15;;;
230201;0000;0,15;;;
230202;0000;0,18;;;
230203;0000;0,19;;;
230204;0000;0,15;;;
230205;0000;0,14;;;
230206;0000;0,18;;;
230207;0000;0,18;;;
230208;0000;0,17;;;
230209;0000;0,19;;;
230210;0000;0,23;;;
230211;0000;0,27;;;
230212;0000;0,22;;;
230213;0000;0,41;;;
230214;0000;0,34;;;
230215;0000;0,24;;;
230216;0000;0,46;;;
230217;0000;0,34;;;
230218;0000;0,21;;;
230219;0000;0,22;;;
230220;0000;0,3;;;
230221;0000;0,25;;;
230222;0000;0,22;;;
230223;0000;0,21;;;
230224;0000;0,31;;;
230225;0000;0,27;;;
230226;0000;0,22;;;
230227;0000;0,22;;;
230228;0000;0,22;;;
230301;0000;;;;
230302;0000;0,56;;;
230303;0000;0,77;;;
230304;0000;0,9;;;
230305;0000;0,79;;;
230306;0000;0,67;;;
230307;0000;0,92;;;
230308;0000;0,94;;;
230309;0000;0,78;;;
230310;0000;0,46;;;
230311;0000;0,57;;;
230312;0000;0,2;;;
230313;0000;0,24;;;
230314;0000;0,25;;;
230315;0000;0,18;;;
230316;0000;0,36;;;
230317;0000;0,19;;;
230318;0000;0,28;;;
230319;0000;0,2;;;
230320;0000;0,3;;;
230321;0000;0,47;;;
230322;0000;0,13;;;
230323;0000;0,2;;;
230324;0000;0,15;;;
230325;0000;0,41;;;
230326;0000;0,13;;;
230327;0000;0,16;;;
230328;0000;0,3;;;
230329;0000;0,22;;;
230330;0000;;;;
230331;0000;0,52;;;
230401;0000;0,45;;;
230402;0000;0,31;;;
230403;0000;0,26;;;
230404;0000;0,42;;;
230405;0000;0,51;;;
230406;0000;0,2;;;
230407;0000;0,52;;;
230408;0000;0,3;;;
230409;0000;0,12;;;
230410;0000;1,6;;;
230411;0000;1,65;;;
230412;0000;1,07;;;
230413;0000;2,03;;;
230414;0000;0,98;;;
230415;0000;0,53;;;
230416;0000;0,27;;;
230417;0000;0,21;;;
230418;0000;0,15;;;
230419;0000;0,16;;;
230420;0000;0,1;;;
230421;0000;0,34;;;
230422;0000;0,27;;;
230423;0000;0,78;;;
230424;0000;0,31;;;
230425;0000;0,27;;;
230426;0000;0,67;;;
230427;0000;0,43;;;
230428;0000;0,68;;;
230429;0000;0,1;;;
230430;0000;0,11;;;
230501;0000;0,21;;;
230502;0000;0,16;;;
230503;0000;0,1;;;
230504;0000;0,15;;;
230505;0000;0,2;;;
230506;0000;0,25;;;
230507;0000;0,15;;;
230508;0000;0,12;;;
230509;0000;0,47;;;
230510;0000;0,9;;;
230511;0000;0,15;;;
230512;0000;0,35;;;
230513;0000;0,27;;;
230514;0000;1,45;;;
230515;0000;0,36;;;
230516;0000;0,16;;;
230517;0000;0,11;;;
230518;0000;0,31;;;
230519;0000;0,35;;;
230520;0000;1,04;;;
230521;0000;0,92;;;
230522;0000;1,29;;;
230523;0000;1,39;;;
230524;0000;0,55;;;
230525;0000;0,21;;;
230526;0000;0,38;;;
230527;0000;0,19;;;
230528;0000;0,68;;;
230529;0000;0,67;;;
230530;0000;0,53;;;
230531;0000;0,18;;;
230601;0000;0,69;;;
230602;0000;0,46;;;
230603;0000;0,56;;;
230604;0000;0,67;;;
230605;0000;0,99;;;
230606;0000;0,27;;;
230607;0000;0,48;;;
230608;0000;0,52;;;
230609;0000;0,77;;;
230610;0000;0,7;;;
230611;0000;0,17;;;
230612;0000;0,27;;;
230613;0000;0,82;;;
230614;0000;0,2;;;
230615;0000;0,84;;;
230616;0000;1,57;;;
230617;0000;0,72;;;
230618;0000;1,18;;;
230619;0000;4,44;;;
230620;0000;2,61;;;
230621;0000;1,91;;;
230622;0000;0,69;;;
230623;0000;0,74;;;
230624;0000;1,85;;;
230625;0000;1,18;;;
230626;0000;0,59;;;
230627;0000;1,87;;;
230628;0000;1,48;;;
230629;0000;1,17;;;
230630;0000;2,19;;;
230701;0000;2,28;;;
230702;0000;0,55;;;
230703;0000;0,38;;;
230704;0000;0,58;;;
230705;0000;0,29;;;
230706;0000;0,4;;;
230707;0000;0,93;;;
230708;0000;0,78;;;
230709;0000;1,19;;;
230710;0000;0,48;;;
230711;0000;0,3;;;
230712;0000;0,96;;;
230713;0000;2,09;;;
230714;0000;1,36;;;
230715;0000;0,33;;;
230716;0000;0,95;;;
230717;0000;0,62;;;
230718;0000;0,73;;;
230719;0000;1,84;;;
230720;0000;1,58;;;
230721;0000;0,84;;;
230722;0000;0,52;;;
230723;0000;0,7;;;
230724;0000;1,39;;;
230725;0000;2,19;;;
230726;0000;1,18;;;
230727;0000;1,19;;;
230728;0000;1,72;;;
230729;0000;0,13;;;
230730;0000;0,87;;;
230731;0000;0,85;;;
230801;0000;0,15;;;
230802;0000;0,11;;;
230803;0000;0,11;;;
230804;0000;0,21;;;
230805;0000;0,27;;;
230806;0000;0,29;;;
230807;0000;1,69;;;
230808;0000;0,81;;;
230809;0000;0,84;;;
230810;0000;0,56;;;
230811;0000;0,32;;;
230812;0000;1,68;;;
230813;0000;1,57;;;
230814;0000;0,75;;;
230815;0000;0,29;;;
230816;0000;0,76;;;
230817;0000;1,15;;;
230818;0000;1,47;;;
230819;0000;0,83;;;
230820;0000;0,7;;;
230821;0000;0,65;;;
230822;0000;0,24;;;
230823;0000;0,2;;;
230824;0000;0,27;;;
230825;0000;0,31;;;
230826;0000;0,15;;;
230827;0000;0,26;;;
230828;0000;0,16;;;
230829;0000;0,18;;;
230830;0000;0,17;;;
230831;0000;0,53;;;
230901;0000;;0,2;;
230902;0000;;0,28;;
230903;0000;;0,71;;
230904;0000;;0,83;;
230905;0000;;0,6;;
230906;0000;;0,78;;
230907;0000;;0,6;;
230908;0000;;0,61;;
230909;0000;;0,59;;
230910;0000;;0,26;;
230911;0000;;0,2;;
230912;0000;;0,24;;
230913;0000;;0,36;;
230914;0000;;0,26;;
230915;0000;;0,37;;
230916;0000;;0,33;;
230917;0000;;0,3;;
230918;0000;;0,59;;
230919;0000;;1,19;;
230920;0000;;1,82;;
230921;0000;;0,89;;
230922;0000;;0,76;;
230923;0000;;0,57;;
230924;0000;;0,8;;
230925;0000;;0,48;;
230926;0000;;0,16;;
230927;0000;;0,37;;
230928;0000;;0,57;;
230929;0000;;0,51;;
230930;0000;;0,49;;
231001;0000;;0,29;;
231002;0000;;0,26;;
231003;0000;;0,25;;
231004;0000;;0,19;;
231005;0000;;0,25;;
231006;0000;;0,17;;
231007;0000;;0,12;;
231008;0000;;0,16;;
231009;0000;;0,23;;
231010;0000;;0,63;;
231011;0000;;0,28;;
231012;0000;;0,19;;
231013;0000;;0,42;;
231014;0000;;0,48;;
231015;0000;;0,35;;
231016;0000;;0,43;;
231017;0000;;0,53;;
231018;0000;;0,44;;
231019;0000;;0,25;;
231020;0000;;0,44;;
231021;0000;;0,49;;
231022;0000;;0,44;;
231023;0000;;0,83;;
231024;0000;;0,16;;
231025;0000;;0,13;;
231026;0000;;0,11;;
231027;0000;;0,21;;
231028;0000;;0,37;;
231029;0000;;0,51;;
231030;0000;;0,94;;
231031;0000;;0,7;;
231101;0000;;1,01;;
231102;0000;;0,38;;
231103;0000;;0,37;;
231104;0000;;0,51;;
231105;0000;;0,61;;
231106;0000;;0,73;;
231107;0000;;0,39;;
231108;0000;;0,39;;
231109;0000;;0,48;;
231110;0000;;0,5;;
231111;0000;;0,43;;
231112;0000;;0,33;;
231113;0000;;0,48;;
231114;0000;;0,36;;
231115;0000;;0,37;;
231116;0000;;0,37;;
231117;0000;;0,38;;
231118;0000;;0,44;;
231119;0000;;0,51;;
231120;0000;;0,4;;
231121;0000;;0,35;;
231122;0000;;0,33;;
231123;0000;;0,27;;
231124;0000;;0,3;;
231125;0000;;0,25;;
231126;0000;0,3;;;
231127;0000;0,36;;;
231128;0000;0,25;;;
231129;0000;0,29;;;
231130;0000;0,28;;;
231201;0000;0,33;;;
231202;0000;0,33;;;
231203;0000;0,28;;;
231204;0000;0,23;;;
231205;0000;0,2;;;
231206;0000;0,21;;;
231207;0000;0,24;;;
231208;0000;0,27;;;
231209;0000;0,28;;;
231210;0000;0,31;;;
231211;0000;0,4;;;
231212;0000;0,39;;;
231213;0000;0,39;;;
231214;0000;0,42;;;
231215;0000;0,56;;;
231216;0000;0,45;;;
231217;0000;0,7;;;
231218;0000;0,38;;;
231219;0000;0,36;;;
231220;0000;0,25;;;
231221;0000;0,23;;;
231222;0000;0,2;;;
231223;0000;0,2;;;
231224;0000;0,27;;;
231225;0000;0,22;;;
231226;0000;0,22;;;
231227;0000;0,18;;;
231228;0000;0,16;;;
231229;0000;0,2;;;
231230;0000;0,19;;;
231231;0000;0,24;;;
240101;0000;0,23;;;
240102;0000;0,2;;;
240103;0000;0,25;;;
240104;0000;0,37;;;
240105;0000;0,35;;;
240106;0000;0,31;;;
240107;0000;0,32;;;
240108;0000;0,31;;;
240109;0000;0,27;;;
240110;0000;0,25;;;
240111;0000;0,24;;;
240112;0000;0,21;;;
240113;0000;0,21;;;
240114;0000;0,21;;;
240115;0000;0,16;;;
240116;0000;0,17;;;
240117;0000;0,17;;;
240118;0000;0,15;;;
240119;0000;0,15;;;
240120;0000;0,14;;;
240121;0000;0,13;;;
240122;0000;0,15;;;
240123;0000;0,14;;;
240124;0000;0,12;;;
240125;0000;0,14;;;
240126;0000;0,13;;;
240127;0000;0,12;;;
240128;0000;0,12;;;
240129;0000;0,14;;;
240130;0000;0,15;;;
240131;0000;0,16;;;
240201;0000;0,12;;;
240202;0000;0,17;;;
240203;0000;0,14;;;
240204;0000;0,12;;;
240205;0000;0,12;;;
240206;0000;0,17;;;
240207;0000;0,17;;;
240208;0000;0,19;;;
240209;0000;0,15;;;
240210;0000;0,16;;;
240211;0000;0,21;;;
240212;0000;0,19;;;
240213;0000;0,18;;;
240214;0000;0,22;;;
240215;0000;0,19;;;
240216;0000;0,18;;;
240217;0000;0,15;;;
240218;0000;0,15;;;
240219;0000;0,17;;;
240220;0000;0,21;;;
240221;0000;0,23;;;
240222;0000;0,28;;;
240223;0000;0,39;;;
240224;0000;0,36;;;
240225;0000;0,2;;;
240226;0000;0,19;;;
240227;0000;0,27;;;
240228;0000;0,28;;;
240229;0000;0,34;;;
240301;0000;0,16;;;
240302;0000;0,2;;;
240303;0000;0,23;;;
240304;0000;0,57;;;
240305;0000;0,41;;;
240306;0000;0,16;;;
240307;0000;0,31;;;
240308;0000;0,27;;;
240309;0000;0,17;;;
240310;0000;0,1;;;
240311;0000;0,36;;;
240312;0000;0,13;;;
240313;0000;0,17;;;
240314;0000;;;;
240315;0000;;;;
240316;0000;0,17;;;
240317;0000;0,19;;;
240318;0000;0,25;;;
240319;0000;0,35;;;
240320;0000;0,26;;;
240321;0000;0,43;;;
240322;0000;0,95;;;
240323;0000;0,85;;;
240324;0000;0,44;;;
240325;0000;0,4;;;
240326;0000;0,2;;;
240327;0000;0,26;;;
240328;0000;0,44;;;
240329;0000;0,19;;;
240330;0000;0,31;;;
240331;0000;0,39;;;
240401;0000;0,3;;;
240402;0000;0,48;;;
240403;0000;0,28;;;
240404;0000;0,18;;;
240405;0000;0,19;;;
240406;0000;0,17;;;
240407;0000;0,24;;;
240408;0000;0,38;;;
240409;0000;0,5;;;
240410;0000;1,56;;;
240411;0000;2,88;;;
240412;0000;1,96;;;
240413;0000;2,39;;;
240414;0000;1,24;;;
240415;0000;0,63;;;
240416;0000;0,27;;;
240417;0000;0,34;;;
240418;0000;0,64;;;
240419;0000;0,25;;;
240420;0000;0,41;;;
240421;0000;1,4;;;
240422;0000;1,66;;;
240423;0000;1,17;;;
240424;0000;1,11;;;
240425;0000;0,54;;;
240426;0000;0,38;;;
240427;0000;0,29;;;
240428;0000;0,42;;;
240429;0000;0,54;;;
240430;0000;0,48;;;
240501;0000;1;;;
240502;0000;0,91;;;
240503;0000;0,76;;;
240504;0000;0,56;;;
240505;0000;0,5;;;
240506;0000;1,16;;;
240507;0000;1,31;;;
240508;0000;0,87;;;
240509;0000;1,16;;;
240510;0000;1,18;;;
240511;0000;1,12;;;
240512;0000;2,02;;;
240513;0000;1,7;;;
240514;0000;4,14;;;
240515;0000;5,57;;;
240516;0000;2,99;;;
240517;0000;3,1;;;
240518;0000;3,62;;;
240519;0000;1,56;;;
240520;0000;1,44;;;
240521;0000;1,06;;;
240522;0000;0,89;;;
240523;0000;1,7;;;
240524;0000;3,54;;;
240525;0000;4,54;;;
240526;0000;4,17;;;
240527;0000;2,37;;;
240528;0000;2,4;;;
240529;0000;0,84;;;
240530;0000;1,98;;;
240531;0000;1,76;;;
240601;0000;;1,52;;
240602;0000;;1,47;;
240603;0000;;1,46;;
240604;0000;;2,19;;
240605;0000;;2;;
240606;0000;;1,91;;
240607;0000;;1,62;;
240608;0000;;2,02;;
240609;0000;;1,57;;
240610;0000;;1,45;;
240611;0000;;1,78;;
240612;0000;;1,63;;
240613;0000;;1,16;;
240614;0000;;0,48;;
240615;0000;;0,56;;
240616;0000;;1,17;;
240617;0000;;1,16;;
240618;0000;;1,02;;
240619;0000;;0,94;;
240620;0000;;0,51;;
240621;0000;;1,84;;
240622;0000;;1,47;;
240623;0000;;2,15;;
240624;0000;;2,93;;
240625;0000;;0,73;;
240626;0000;;1,02;;
240627;0000;;1,4;;
240628;0000;;;;
240629;0000;;;;
240630;0000;;;;
240701;0000;;0,84;;
240702;0000;;0,8;;
240703;0000;;0,46;;
240704;0000;;;;
240705;0000;;0,1;;
240706;0000;;0,45;;
240707;0000;;1,26;;
240708;0000;;1,99;;
240709;0000;;2,56;;
240710;0000;;;;
240711;0000;;0,2;;
240712;0000;;0,51;;
240713;0000;;2,03;;
240714;0000;;2,75;;
240715;0000;;1,01;;
240716;0000;;1,35;;
240717;0000;;2,33;;
240718;0000;;1,6;;
240719;0000;;0,94;;
240720;0000;;0,81;;
240721;0000;;0,49;;
240722;0000;;0,58;;
240723;0000;;0,96;;
240724;0000;;0,78;;
240725;0000;;0,63;;
240726;0000;;0,64;;
240727;0000;;0,81;;
240728;0000;;0,76;;
240729;0000;;0,72;;
240730;0000;;1,84;;
240731;0000;;1,94;;
240801;0000;;2,12;;
240802;0000;;1,1;;
240803;0000;;0,67;;
240804;0000;;1,23;;
240805;0000;;1,44;;
240806;0000;;1,25;;
240807;0000;;1,47;;
240808;0000;;0,79;;
240809;0000;;0,75;;
240810;0000;;0,67;;
240811;0000;;0,65;;
240812;0000;;0,74;;
240813;0000;;1,31;;
240814;0000;;0,96;;
240815;0000;;0,61;;
240816;0000;;0,92;;
240817;0000;;1,03;;
240818;0000;;1,56;;
240819;0000;;1,5;;
240820;0000;;2,19;;
240821;0000;;1,12;;
240822;0000;;1,04;;
240823;0000;;0,89;;
240824;0000;;0,92;;
240825;0000;;1,44;;
240826;0000;;0,63;;
240827;0000;;0,86;;
240828;0000;;0,8;;
240829;0000;;1,12;;
240830;0000;;1,45;;
240831;0000;;0,77;;
240901;0000;;0,87;;
240902;0000;;0,72;;
240903;0000;;0,54;;
240904;0000;;0,49;;
240905;0000;;0,6;;
240906;0000;;0,46;;
240907;0000;;0,49;;
240908;0000;;0,63;;
240909;0000;;0,68;;
240910;0000;;0,81;;
240911;0000;;0,56;;
240912;0000;;0,56;;
240913;0000;;0,64;;
240914;0000;;0,64;;
240915;0000;;0,55;;
240916;0000;;0,58;;
240917;0000;;0,59;;
240918;0000;;1,15;;
240919;0000;;0,72;;
240920;0000;;0,76;;
240921;0000;;0,74;;
240922;0000;;0,72;;
240923;0000;;0,58;;
240924;0000;;0,64;;
240925;0000;;0,52;;
240926;0000;;0,46;;
240927;0000;;0,55;;
240928;0000;;0,68;;
240929;0000;;0,66;;
240930;0000;;0,35;;
241001;0000;;0,36;;
241002;0000;;0,31;;
241003;0000;;0,29;;
241004;0000;;0,3;;
241005;0000;;0,48;;
241006;0000;;0,45;;
241007;0000;;0,17;;
241008;0000;;0,38;;
241009;0000;;0,23;;
241010;0000;;0,27;;
241011;0000;;0,16;;
241012;0000;;0,13;;
