FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160703;0000;144,572;;;
160704;0000;39,5971;;;
160705;0000;52,6495;;;
160706;0000;45,6602;;;
160707;0000;56,9083;;;
160708;0000;57,8766;;;
160709;0000;68,08;;;
160710;0000;123,877;;;
160711;0000;125,158;;;
160712;0000;101,2;;;
160713;0000;92,575;;;
160714;0000;50,2725;;;
160715;0000;92,202;;;
160716;0000;95,3859;;;
160717;0000;144,734;;;
160718;0000;150,724;;;
160719;0000;285,146;;;
160720;0000;124,122;;;
160721;0000;104,607;;;
160722;0000;88,9895;;;
160723;0000;123,662;;;
160724;0000;198,153;;;
160725;0000;145,021;;;
160726;0000;252,749;;;
160727;0000;110,723;;;
160728;0000;163,065;;;
160729;0000;172,303;;;
160730;0000;226,742;;;
160731;0000;218,235;;;
160801;0000;266,521;;;
160802;0000;258,892;;;
160803;0000;170,692;;;
160804;0000;84,3472;;;
160805;0000;59,0254;;;
160806;0000;84,2312;;;
160807;0000;59,3796;;;
160808;0000;40,1525;;;
160809;0000;49,6804;;;
160810;0000;95,0721;;;
160811;0000;56,3876;;;
160812;0000;116,723;;;
160813;0000;65,4254;;;
160814;0000;108,07;;;
160815;0000;132,614;;;
160816;0000;176,63;;;
160817;0000;101,308;;;
160818;0000;79,1409;;;
160819;0000;163,549;;;
160820;0000;66,9113;;;
160821;0000;29,8737;;;
160822;0000;60,7558;;;
160823;0000;59,6216;;;
160824;0000;141,517;;;
160825;0000;144,463;;;
160826;0000;70,2333;;;
160827;0000;99,1245;;;
160828;0000;88,0704;;;
160829;0000;82,5691;;;
160830;0000;55,7617;;;
160831;0000;45,2808;;;
160901;0000;66,8895;;;
160902;0000;187,816;;;
160903;0000;229,55;;;
160904;0000;203,922;;;
160905;0000;110,13;;;
160906;0000;84,2979;;;
160907;0000;85,6123;;;
160908;0000;61,3596;;;
160909;0000;76,8108;;;
160910;0000;100,968;;;
160911;0000;118,339;;;
160912;0000;43,6579;;;
160913;0000;46,5421;;;
160914;0000;49,145;;;
160915;0000;37,5737;;;
160916;0000;72,9583;;;
160917;0000;114,93;;;
160918;0000;90,1379;;;
160919;0000;78,3983;;;
160920;0000;36,8737;;;
160921;0000;44,4775;;;
160922;0000;56,6629;;;
160923;0000;92,46;;;
160924;0000;181,547;;;
160925;0000;78,3912;;;
160926;0000;52,6827;;;
160927;0000;92,9371;;;
160928;0000;92,365;;;
160929;0000;72,2408;;;
160930;0000;50,7692;;;
161001;0000;39,2329;;;
161002;0000;92,3037;;;
161003;0000;86,5142;;;
161004;0000;56,3737;;;
161005;0000;40,533;;;
161006;0000;31,1333;;;
161007;0000;54,3871;;;
161008;0000;44,6096;;;
161009;0000;22,3354;;;
161010;0000;24,2183;;;
161011;0000;31,6431;;;
161012;0000;34,8026;;;
161013;0000;23,5691;;;
161014;0000;41,7473;;;
161015;0000;58,6179;;;
161016;0000;56,9858;;;
161017;0000;37,7125;;;
161018;0000;70,1996;;;
161019;0000;61,5846;;;
161020;0000;28,48;;;
161021;0000;40,9221;;;
161022;0000;56,2534;;;
161023;0000;52,1704;;;
161024;0000;28,8908;;;
161025;0000;25,2913;;;
161026;0000;25,3825;;;
161027;0000;28,9379;;;
161028;0000;25,9732;;;
161029;0000;17,2783;;;
161030;0000;20,502;;;
161031;0000;23,3944;;;
161101;0000;17,0325;;;
161102;0000;19,7264;;;
161103;0000;24,499;;;
161104;0000;45,6873;;;
161105;0000;27,5967;;;
161106;0000;27,9099;;;
161107;0000;35,1008;;;
161108;0000;37,1571;;;
161109;0000;21,8782;;;
161110;0000;22,7753;;;
161111;0000;22,2352;;;
161112;0000;19,071;;;
161113;0000;21,2307;;;
161114;0000;28,6337;;;
161115;0000;39,382;;;
161116;0000;34,7654;;;
161117;0000;26,9475;;;
161118;0000;24,4088;;;
161119;0000;17,6183;;;
161120;0000;51,0296;;;
161121;0000;36,1721;;;
161122;0000;33,5942;;;
161123;0000;18,3191;;;
161124;0000;16,1794;;;
161125;0000;22,5492;;;
161126;0000;20,6461;;;
161127;0000;15,5312;;;
161128;0000;18,8065;;;
161129;0000;17,5392;;;
161130;0000;16,1608;;;
161201;0000;30,5297;;;
161202;0000;22,1271;;;
161203;0000;33,44;;;
161204;0000;34,9429;;;
161205;0000;18,1467;;;
161206;0000;16,8167;;;
161207;0000;16,8662;;;
161208;0000;15,341;;;
161209;0000;24,0131;;;
161210;0000;16,2749;;;
161211;0000;13,7545;;;
161212;0000;16,3813;;;
161213;0000;21,0088;;;
161214;0000;19,4876;;;
161215;0000;15,2095;;;
161216;0000;16,7778;;;
161217;0000;14,1071;;;
161218;0000;11,9622;;;
161219;0000;14,014;;;
161220;0000;20,5358;;;
161221;0000;16,1019;;;
161222;0000;13,6653;;;
161223;0000;16,1367;;;
161224;0000;29,4767;;;
161225;0000;22,8448;;;
161226;0000;16,1031;;;
161227;0000;14,1106;;;
161228;0000;13,8691;;;
161229;0000;14,93;;;
161230;0000;16,7461;;;
161231;0000;19,345;;;
170101;0000;24,3273;;;
170102;0000;23,2267;;;
170103;0000;16,681;;;
170104;0000;21,1171;;;
170105;0000;20,5483;;;
170106;0000;32,9638;;;
170107;0000;18,6381;;;
170108;0000;17,2158;;;
170109;0000;20,1864;;;
170110;0000;14,5209;;;
170111;0000;18,8524;;;
170112;0000;25,3339;;;
170113;0000;16,6393;;;
170114;0000;15,8946;;;
170115;0000;14,2431;;;
170116;0000;21,8672;;;
170117;0000;15,2973;;;
170118;0000;17,6142;;;
170119;0000;14,1762;;;
170120;0000;12,7413;;;
170121;0000;17,8208;;;
170122;0000;21,9733;;;
170123;0000;20,0989;;;
170124;0000;15,954;;;
170125;0000;13,1948;;;
170126;0000;11,4483;;;
170127;0000;15,0485;;;
170128;0000;18,802;;;
170129;0000;14,2845;;;
170130;0000;17,9944;;;
170131;0000;21,7185;;;
170201;0000;16,2332;;;
170202;0000;18,0012;;;
170203;0000;16,0228;;;
170204;0000;22,7075;;;
170205;0000;18,2979;;;
170206;0000;21,804;;;
170207;0000;16,9171;;;
170208;0000;17,4192;;;
170209;0000;18,5125;;;
170210;0000;14,9155;;;
170211;0000;17,1783;;;
170212;0000;21,9725;;;
170213;0000;19,133;;;
170214;0000;23,3892;;;
170215;0000;16,6704;;;
170216;0000;19,2218;;;
170217;0000;19,5101;;;
170218;0000;23,5753;;;
170219;0000;23,5687;;;
170220;0000;24,9691;;;
170221;0000;22,2062;;;
170222;0000;16,2255;;;
170223;0000;15,0775;;;
170224;0000;18,7067;;;
170225;0000;15,7188;;;
170226;0000;16,216;;;
170227;0000;14,9436;;;
170228;0000;16,6978;;;
170301;0000;20,8913;;;
170302;0000;18,1936;;;
170303;0000;22,1462;;;
170304;0000;20,7212;;;
170305;0000;24,7397;;;
170306;0000;43,9608;;;
170307;0000;54,8004;;;
170308;0000;30,6225;;;
170309;0000;21,6035;;;
170310;0000;23,915;;;
170311;0000;20,9029;;;
170312;0000;15,4902;;;
170313;0000;27,3246;;;
170314;0000;22,7272;;;
170315;0000;26,29;;;
170316;0000;39,3392;;;
170317;0000;33,8044;;;
170318;0000;33,9946;;;
170319;0000;18,5892;;;
170320;0000;27,2859;;;
170321;0000;22,5982;;;
170322;0000;52,0004;;;
170323;0000;32,3784;;;
170324;0000;35,8775;;;
170325;0000;74,3229;;;
170326;0000;70,6312;;;
170327;0000;47,1054;;;
170328;0000;90,0758;;;
170329;0000;62,6789;;;
170330;0000;;;;
170331;0000;43,045;;;
170401;0000;78,8518;;;
170402;0000;59,6971;;;
170403;0000;27,0969;;;
170404;0000;31,7335;;;
170405;0000;33,7267;;;
170406;0000;62,3716;;;
170407;0000;89,9561;;;
170408;0000;99,2308;;;
170409;0000;36,565;;;
170410;0000;37,2103;;;
170411;0000;69,0209;;;
170412;0000;203,555;;;
170413;0000;276,984;;;
170414;0000;163,97;;;
170415;0000;121,688;;;
170416;0000;227,208;;;
170417;0000;167,672;;;
170418;0000;56,6721;;;
170419;0000;31,3517;;;
170420;0000;35,0546;;;
170421;0000;34,7746;;;
170422;0000;41,6083;;;
170423;0000;38,2833;;;
170424;0000;64,5079;;;
170425;0000;50,2871;;;
170426;0000;47,4017;;;
170427;0000;43,5196;;;
170428;0000;25,9209;;;
170429;0000;37,2888;;;
170430;0000;21,3306;;;
170501;0000;58;;;
170502;0000;36;;;
170503;0000;81;;;
170504;0000;45;;;
170505;0000;145;;;
170506;0000;158;;;
170507;0000;88;;;
170508;0000;96;;;
170509;0000;182;;;
170510;0000;315;;;
170511;0000;210;;;
170512;0000;204;;;
170513;0000;146;;;
170514;0000;40;;;
170515;0000;82;;;
170516;0000;120;;;
170517;0000;92;;;
170518;0000;125;;;
170519;0000;60;;;
170520;0000;41;;;
170521;0000;37;;;
170522;0000;47;;;
170523;0000;55;;;
170524;0000;82;;;
170525;0000;55;;;
170526;0000;70;;;
170527;0000;41;;;
170528;0000;87;;;
170529;0000;192;;;
170530;0000;221;;;
170531;0000;123;;;
170601;0000;68;;;
170602;0000;86;;;
170603;0000;68;;;
170604;0000;72;;;
170605;0000;49;;;
170606;0000;42;;;
170607;0000;86;;;
170608;0000;36;;;
170609;0000;29;;;
170610;0000;49;;;
170611;0000;31;;;
170612;0000;65;;;
170613;0000;83;;;
170614;0000;126;;;
170615;0000;157;;;
170616;0000;169;;;
170617;0000;225;;;
170618;0000;71;;;
170619;0000;109;;;
170620;0000;180;;;
170621;0000;190;;;
170622;0000;122;;;
170623;0000;171;;;
170624;0000;139;;;
170625;0000;140;;;
170626;0000;125;;;
170627;0000;226;;;
170628;0000;110;;;
170629;0000;121;;;
170630;0000;250;;;
170701;0000;123;;;
170702;0000;251;;;
170703;0000;179;;;
170704;0000;163;;;
170705;0000;220;;;
170706;0000;51;;;
170707;0000;123;;;
170708;0000;158;;;
170709;0000;56;;;
170710;0000;63;;;
170711;0000;71;;;
170712;0000;111;;;
170713;0000;86;;;
170714;0000;210;;;
170715;0000;232;;;
170716;0000;57;;;
170717;0000;48;;;
170718;0000;37;;;
170719;0000;65;;;
170720;0000;76;;;
170721;0000;115;;;
170722;0000;115;;;
170723;0000;53;;;
170724;0000;42;;;
170725;0000;57;;;
170726;0000;104;;;
170727;0000;80;;;
170728;0000;54;;;
170729;0000;84;;;
170730;0000;142;;;
170731;0000;65;;;
170801;0000;36;;;
170802;0000;31;;;
170803;0000;58;;;
170804;0000;120;;;
170805;0000;138;;;
170806;0000;93;;;
170807;0000;93;;;
170808;0000;191;;;
170809;0000;209;;;
170810;0000;145;;;
170811;0000;98;;;
170812;0000;65;;;
170813;0000;53;;;
170814;0000;41;;;
170815;0000;40;;;
170816;0000;43;;;
170817;0000;100;;;
170818;0000;72;;;
170819;0000;58;;;
170820;0000;23;;;
170821;0000;93;;;
170822;0000;55;;;
170823;0000;117;;;
170824;0000;58;;;
170825;0000;83;;;
170826;0000;86;;;
170827;0000;121;;;
170828;0000;220;;;
170829;0000;65;;;
170830;0000;;;;
170831;0000;;;;
170901;0000;;;;
170902;0000;;;;
170903;0000;;;;
170904;0000;;;;
170905;0000;;;;
170906;0000;;;;
170907;0000;;;;
170908;0000;;;;
170909;0000;58;;;
170910;0000;40;;;
170911;0000;41;;;
170912;0000;30;;;
170913;0000;45;;;
170914;0000;34;;;
170915;0000;23;;;
170916;0000;23;;;
170917;0000;32;;;
170918;0000;43;;;
170919;0000;27;;;
170920;0000;24;;;
170921;0000;24;;;
170922;0000;34;;;
170923;0000;32;;;
170924;0000;31;;;
170925;0000;45;;;
170926;0000;53;;;
170927;0000;48;;;
170928;0000;81;;;
170929;0000;72;;;
170930;0000;34;;;
171001;0000;20;;;
171002;0000;37;;;
171003;0000;59;;;
171004;0000;37;;;
171005;0000;35;;;
171006;0000;23;;;
171007;0000;25;;;
171008;0000;50;;;
171009;0000;28;;;
171010;0000;67;;;
171011;0000;49;;;
171012;0000;37;;;
171013;0000;23;;;
171014;0000;18;;;
171015;0000;21;;;
171016;0000;24;;;
171017;0000;29;;;
171018;0000;29;;;
171019;0000;25;;;
171020;0000;39;;;
171021;0000;29;;;
171022;0000;33;;;
171023;0000;30;;;
171024;0000;26;;;
171025;0000;22;;;
171026;0000;22;;;
171027;0000;28;;;
171028;0000;21;;;
171029;0000;27;;;
171030;0000;25;;;
171031;0000;55;;;
171101;0000;23;;;
171102;0000;27;;;
171103;0000;39;;;
171104;0000;34;;;
171105;0000;41;;;
171106;0000;29;;;
171107;0000;30;;;
171108;0000;37;;;
171109;0000;30;;;
171110;0000;30;;;
171111;0000;26;;;
171112;0000;20;;;
171113;0000;20;;;
171114;0000;19;;;
171115;0000;17;;;
171116;0000;18;;;
171117;0000;23;;;
171118;0000;25;;;
171119;0000;27;;;
171120;0000;25;;;
171121;0000;30;;;
171122;0000;23;;;
171123;0000;24;;;
171124;0000;23;;;
171125;0000;22;;;
171126;0000;25;;;
171127;0000;24;;;
171128;0000;16;;;
171129;0000;20;;;
171130;0000;30;;;
171201;0000;26;;;
171202;0000;37;;;
171203;0000;30;;;
171204;0000;22;;;
171205;0000;16;;;
171206;0000;15;;;
171207;0000;22;;;
171208;0000;24;;;
171209;0000;15;;;
171210;0000;12;;;
171211;0000;15;;;
171212;0000;14;;;
171213;0000;18;;;
171214;0000;22;;;
171215;0000;19;;;
171216;0000;18;;;
171217;0000;16;;;
171218;0000;17;;;
171219;0000;17;;;
171220;0000;17;;;
171221;0000;29;;;
171222;0000;21;;;
171223;0000;17;;;
171224;0000;15;;;
171225;0000;;;;
171226;0000;14;;;
171227;0000;22;;;
171228;0000;13;;;
171229;0000;16;;;
171230;0000;17;;;
171231;0000;18;;;
180101;0000;16;;;
180102;0000;13;;;
180103;0000;17;;;
180104;0000;20;;;
180105;0000;17;;;
180106;0000;18;;;
180107;0000;13;;;
180108;0000;11;;;
180109;0000;12;;;
180110;0000;16;;;
180111;0000;14;;;
180112;0000;14;;;
180113;0000;18;;;
180114;0000;13;;;
180115;0000;17;;;
180116;0000;18;;;
180117;0000;15;;;
180118;0000;16;;;
180119;0000;12;;;
180120;0000;10;;;
180121;0000;13;;;
180122;0000;17;;;
180123;0000;17;;;
180124;0000;17;;;
180125;0000;21;;;
180126;0000;18;;;
180127;0000;17;;;
180128;0000;17;;;
180129;0000;15;;;
180130;0000;15;;;
180131;0000;14;;;
180201;0000;12;;;
180202;0000;12;;;
180203;0000;13;;;
180204;0000;13;;;
180205;0000;18;;;
180206;0000;22;;;
180207;0000;14;;;
180208;0000;20;;;
180209;0000;22;;;
180210;0000;23;;;
180211;0000;25;;;
180212;0000;12;;;
180213;0000;14;;;
180214;0000;12;;;
180215;0000;11;;;
180216;0000;9;;;
180217;0000;14;;;
180218;0000;13;;;
180219;0000;19;;;
180220;0000;17;;;
180221;0000;20;;;
180222;0000;17;;;
180223;0000;24;;;
180224;0000;21;;;
180225;0000;8;;;
180226;0000;14;;;
180227;0000;18;;;
180228;0000;15;;;
180301;0000;15;;;
180302;0000;16;;;
180303;0000;22;;;
180304;0000;27;;;
180305;0000;16;;;
180306;0000;14;;;
180307;0000;18;;;
180308;0000;16;;;
180309;0000;24;;;
180310;0000;19;;;
180311;0000;21;;;
180312;0000;23;;;
180313;0000;24;;;
180314;0000;29;;;
180315;0000;28;;;
180316;0000;40;;;
180317;0000;38;;;
180318;0000;16;;;
180319;0000;38;;;
180320;0000;113;;;
180321;0000;86;;;
180322;0000;27;;;
180323;0000;42;;;
180324;0000;42;;;
180325;0000;23;;;
180326;0000;31;;;
180327;0000;32;;;
180328;0000;28;;;
180329;0000;33;;;
180330;0000;18;;;
180331;0000;26;;;
180401;0000;19;;;
180402;0000;25;;;
180403;0000;41;;;
180404;0000;34;;;
180405;0000;30;;;
180406;0000;49;;;
180407;0000;50;;;
180408;0000;59;;;
180409;0000;69;;;
180410;0000;35;;;
180411;0000;40;;;
180412;0000;49;;;
180413;0000;78;;;
180414;0000;40;;;
180415;0000;37;;;
180416;0000;34;;;
180417;0000;22;;;
180418;0000;23;;;
180419;0000;39;;;
180420;0000;36;;;
180421;0000;38;;;
180422;0000;33;;;
180423;0000;32;;;
180424;0000;45;;;
180425;0000;97;;;
180426;0000;47;;;
180427;0000;50;;;
180428;0000;50;;;
180429;0000;55;;;
180430;0000;138;;;
180501;0000;71;;;
180502;0000;87;;;
180503;0000;33;;;
180504;0000;86;;;
180505;0000;153;;;
180506;0000;236;;;
180507;0000;168;;;
180508;0000;35;;;
180509;0000;34;;;
180510;0000;33;;;
180511;0000;63;;;
180512;0000;120;;;
180513;0000;106;;;
180514;0000;70;;;
180515;0000;121;;;
180516;0000;85;;;
180517;0000;105;;;
180518;0000;132;;;
180519;0000;63;;;
180520;0000;43;;;
180521;0000;26;;;
180522;0000;40;;;
180523;0000;45;;;
180524;0000;48;;;
180525;0000;87;;;
180526;0000;32;;;
180527;0000;125;;;
180528;0000;58;;;
180529;0000;66;;;
180530;0000;55;;;
180531;0000;44;;;
180601;0000;235;;;
180602;0000;430;;;
180603;0000;335;;;
180604;0000;185;;;
180605;0000;137;;;
180606;0000;106;;;
180607;0000;154;;;
180608;0000;75;;;
180609;0000;186;;;
180610;0000;325;;;
180611;0000;224;;;
180612;0000;383;;;
180613;0000;278;;;
180614;0000;259;;;
180615;0000;103;;;
180616;0000;87;;;
180617;0000;122;;;
180618;0000;93;;;
180619;0000;47;;;
180620;0000;60;;;
180621;0000;49;;;
180622;0000;86;;;
180623;0000;99;;;
180624;0000;46;;;
180625;0000;70;;;
180626;0000;70;;;
180627;0000;75;;;
180628;0000;68;;;
180629;0000;60;;;
180630;0000;111;;;
180701;0000;97;;;
180702;0000;222;;;
180703;0000;388;;;
180704;0000;240;;;
180705;0000;143;;;
180706;0000;225;;;
180707;0000;306;;;
180708;0000;279;;;
180709;0000;402;;;
180710;0000;134;;;
180711;0000;99;;;
180712;0000;;;71;
180713;0000;;;116;
180714;0000;90;;;
180715;0000;109;;;
180716;0000;66;;;
180717;0000;124;;;
180718;0000;55;;;
180719;0000;67;;;
180720;0000;105;;;
180721;0000;73;;;
180722;0000;65;;;
180723;0000;49;;;
180724;0000;114;;;
180725;0000;129;;;
180726;0000;410;;;
180727;0000;138;;;
180728;0000;47;;;
180729;0000;39;;;
180730;0000;56;;;
180731;0000;36;;;
180801;0000;100;;;
180802;0000;239;;;
180803;0000;40;;;
180804;0000;61;;;
180805;0000;47;;;
180806;0000;106;;;
180807;0000;90;;;
180808;0000;179;;;
180809;0000;153;;;
180810;0000;155;;;
180811;0000;242;;;
180812;0000;198;;;
180813;0000;97;;;
180814;0000;44;;;
180815;0000;34;;;
180816;0000;42;;;
180817;0000;61;;;
180818;0000;64;;;
180819;0000;55;;;
180820;0000;135;;;
180821;0000;125;;;
180822;0000;128;;;
180823;0000;45;;;
180824;0000;62;;;
180825;0000;56;;;
180826;0000;34;;;
180827;0000;38;;;
180828;0000;68;;;
180829;0000;75;;;
180830;0000;167;;;
180831;0000;265;;;
180901;0000;91;;;
180902;0000;39;;;
180903;0000;83;;;
180904;0000;;;;
180905;0000;116;;;
180906;0000;35;;;
180907;0000;38;;;
180908;0000;41;;;
180909;0000;80;;;
180910;0000;74;;;
180911;0000;37;;;
180912;0000;27;;;
180913;0000;24;;;
180914;0000;32;;;
180915;0000;39;;;
180916;0000;49;;;
180917;0000;34;;;
180918;0000;39;;;
180919;0000;43;;;
180920;0000;60;;;
180921;0000;47;;;
180922;0000;43;;;
180923;0000;35;;;
180924;0000;69;;;
180925;0000;68;;;
180926;0000;48;;;
180927;0000;75;;;
180928;0000;48;;;
180929;0000;52;;;
180930;0000;42;;;
181001;0000;35;;;
181002;0000;32;;;
181003;0000;52;;;
181004;0000;36;;;
181005;0000;88;;;
181006;0000;41;;;
181007;0000;37;;;
181008;0000;37;;;
181009;0000;38;;;
181010;0000;39;;;
181011;0000;35;;;
181012;0000;30;;;
181013;0000;21;;;
181014;0000;20;;;
181015;0000;30;;;
181016;0000;101;;;
181017;0000;71;;;
181018;0000;28;;;
181019;0000;33;;;
181020;0000;53;;;
181021;0000;31;;;
181022;0000;56;;;
181023;0000;112;;;
181024;0000;66;;;
181025;0000;37;;;
181026;0000;29;;;
181027;0000;26;;;
181028;0000;24;;;
181029;0000;19;;;
181030;0000;39;;;
181031;0000;67;;;
181101;0000;50;;;
181102;0000;35;;;
181103;0000;24;;;
181104;0000;23;;;
181105;0000;39;;;
181106;0000;40;;;
181107;0000;32;;;
181108;0000;27;;;
181109;0000;45;;;
181110;0000;42;;;
181111;0000;25;;;
181112;0000;19;;;
181113;0000;20;;;
181114;0000;26;;;
181115;0000;20;;;
181116;0000;19;;;
181117;0000;18;;;
181118;0000;14;;;
181119;0000;23;;;
181120;0000;28;;;
181121;0000;37;;;
181122;0000;21;;;
181123;0000;16;;;
181124;0000;18;;;
181125;0000;;;30;
181126;0000;22;;;
181127;0000;18;;;
181128;0000;16;;;
181129;0000;20;;;
181130;0000;22;;;
181201;0000;25;;;
181202;0000;16;;;
181203;0000;21;;;
181204;0000;17;;;
181205;0000;41;;;
181206;0000;19;;;
181207;0000;20;;;
181208;0000;;22;;
181209;0000;;14;;
181210;0000;;18;;
181211;0000;;15;;
181212;0000;;14;;
181213;0000;;20;;
181214;0000;;25;;
181215;0000;;25;;
181216;0000;;17;;
181217;0000;;24;;
181218;0000;;18;;
181219;0000;;13;;
181220;0000;;17;;
181221;0000;;17;;
181222;0000;;25;;
181223;0000;;19;;
181224;0000;;20;;
181225;0000;;19;;
181226;0000;;23;;
181227;0000;;20;;
181228;0000;;16;;
181229;0000;;17;;
181230;0000;;17;;
181231;0000;;20;;
190101;0000;23;;;
190102;0000;19;;;
190103;0000;17;;;
190104;0000;15;;;
190105;0000;24;;;
190106;0000;19;;;
190107;0000;23;;;
190108;0000;23;;;
190109;0000;24;;;
190110;0000;23;;;
190111;0000;19;;;
190112;0000;29;;;
190113;0000;22;;;
190114;0000;18;;;
190115;0000;23;;;
190116;0000;30;;;
190117;0000;24;;;
190118;0000;18;;;
190119;0000;23;;;
190120;0000;19;;;
190121;0000;27;;;
190122;0000;26;;;
190123;0000;15;;;
190124;0000;22;;;
190125;0000;;;10;
190126;0000;;;5;
190127;0000;;;5;
190128;0000;;;8;
190129;0000;16;;;
190130;0000;16;;;
190131;0000;16;;;
190201;0000;17;;;
190202;0000;33;;;
190203;0000;47;;;
190204;0000;43;;;
190205;0000;34;;;
190206;0000;24;;;
190207;0000;24;;;
190208;0000;41;;;
190209;0000;27;;;
190210;0000;22;;;
190211;0000;25;;;
190212;0000;23;;;
190213;0000;21;;;
190214;0000;19;;;
190215;0000;17;;;
190216;0000;22;;;
190217;0000;25;;;
190218;0000;16;;;
190219;0000;20;;;
190220;0000;22;;;
190221;0000;29;;;
190222;0000;34;;;
190223;0000;16;;;
190224;0000;31;;;
190225;0000;38;;;
190226;0000;28;;;
190227;0000;29;;;
190228;0000;36;;;
190301;0000;25;;;
190302;0000;26;;;
190303;0000;24;;;
190304;0000;23;;;
190305;0000;28;;;
190306;0000;28;;;
190307;0000;32;;;
190308;0000;25;;;
190309;0000;29;;;
190310;0000;33;;;
190311;0000;18;;;
190312;0000;33;;;
190313;0000;35;;;
190314;0000;41;;;
190315;0000;56;;;
190316;0000;34;;;
190317;0000;27;;;
190318;0000;30;;;
190319;0000;60;;;
190320;0000;37;;;
190321;0000;42;;;
190322;0000;23;;;
190323;0000;21;;;
190324;0000;23;;;
190325;0000;70;;;
190326;0000;87;;;
190327;0000;59;;;
190328;0000;48;;;
190329;0000;27;;;
190330;0000;37;;;
190331;0000;20;;;
190401;0000;25;;;
190402;0000;18;;;
190403;0000;25;;;
190404;0000;23;;;
190405;0000;30;;;
190406;0000;23;;;
190407;0000;31;;;
190408;0000;26;;;
190409;0000;36;;;
190410;0000;27;;;
190411;0000;19;;;
190412;0000;34;;;
190413;0000;33;;;
190414;0000;24;;;
190415;0000;21;;;
190416;0000;50;;;
190417;0000;33;;;
190418;0000;34;;;
190419;0000;38;;;
190420;0000;23;;;
190421;0000;60;;;
190422;0000;56;;;
190423;0000;118;;;
190424;0000;239;;;
190425;0000;252;;;
190426;0000;92;;;
190427;0000;73;;;
190428;0000;33;;;
190429;0000;32;;;
190430;0000;36;;;
190501;0000;61;;;
190502;0000;55;;;
190503;0000;122;;;
190504;0000;74;;;
190505;0000;29;;;
190506;0000;55;;;
190507;0000;77;;;
190508;0000;157;;;
190509;0000;60;;;
190510;0000;39;;;
190511;0000;23;;;
190512;0000;28;;;
190513;0000;73;;;
190514;0000;96;;;
190515;0000;80;;;
190516;0000;108;;;
190517;0000;60;;;
190518;0000;37;;;
190519;0000;58;;;
190520;0000;44;;;
190521;0000;31;;;
190522;0000;41;;;
190523;0000;40;;;
190524;0000;40;;;
190525;0000;44;;;
190526;0000;59;;;
190527;0000;104;;;
190528;0000;152;;;
190529;0000;146;;;
190530;0000;108;;;
190531;0000;132;;;
190601;0000;170;;;
190602;0000;112;;;
190603;0000;157;;;
190604;0000;122;;;
190605;0000;91;;;
190606;0000;43;;;
190607;0000;30;;;
190608;0000;68;;;
190609;0000;52;;;
190610;0000;63;;;
190611;0000;71;;;
190612;0000;136;;;
190613;0000;74;;;
190614;0000;86;;;
190615;0000;86;;;
190616;0000;85;;;
190617;0000;115;;;
190618;0000;102;;;
190619;0000;87;;;
190620;0000;192;;;
190621;0000;90;;;
190622;0000;53;;;
190623;0000;58;;;
190624;0000;49;;;
190625;0000;50;;;
190626;0000;57;;;
190627;0000;144;;;
190628;0000;145;;;
190629;0000;96;;;
190630;0000;81;;;
190701;0000;61;;;
190702;0000;88;;;
190703;0000;117;;;
190704;0000;192;;;
190705;0000;38;;;
190706;0000;150;;;
190707;0000;276;;;
190708;0000;171;;;
190709;0000;223;;;
190710;0000;152;;;
190711;0000;211;;;
190712;0000;228;;;
190713;0000;181;;;
190714;0000;103;;;
190715;0000;58;;;
190716;0000;123;;;
190717;0000;115;;;
190718;0000;57;;;
190719;0000;53;;;
190720;0000;87;;;
190721;0000;70;;;
190722;0000;52;;;
190723;0000;56;;;
190724;0000;52;;;
190725;0000;91;;;
190726;0000;43;;;
190727;0000;79;;;
190728;0000;139;;;
190729;0000;164;;;
190730;0000;74;;;
190731;0000;75;;;
190801;0000;56;;;
190802;0000;39;;;
190803;0000;30;;;
190804;0000;44;;;
190805;0000;88;;;
190806;0000;35;;;
190807;0000;78;;;
190808;0000;74;;;
190809;0000;32;;;
190810;0000;95;;;
190811;0000;51;;;
190812;0000;65;;;
190813;0000;141;;;
190814;0000;124;;;
190815;0000;94;;;
190816;0000;97;;;
190817;0000;60;;;
190818;0000;140;;;
190819;0000;186;;;
190820;0000;53;;;
190821;0000;54;;;
190822;0000;116;;;
190823;0000;112;;;
190824;0000;72;;;
190825;0000;89;;;
190826;0000;41;;;
190827;0000;88;;;
190828;0000;48;;;
190829;0000;38;;;
190830;0000;36;;;
190831;0000;72;;;
190901;0000;55;;;
190902;0000;88;;;
190903;0000;57;;;
190904;0000;65;;;
190905;0000;79;;;
190906;0000;173;;;
190907;0000;101;;;
190908;0000;43;;;
190909;0000;120;;;
190910;0000;121;;;
190911;0000;46;;;
190912;0000;48;;;
190913;0000;60;;;
190914;0000;31;;;
190915;0000;38;;;
190916;0000;24;;;
190917;0000;22;;;
190918;0000;31;;;
190919;0000;20;;;
190920;0000;24;;;
190921;0000;31;;;
190922;0000;28;;;
190923;0000;23;;;
190924;0000;22;;;
190925;0000;36;;;
190926;0000;121;;;
190927;0000;85;;;
190928;0000;34;;;
190929;0000;27;;;
190930;0000;32;;;
191001;0000;47;;;
191002;0000;60;;;
191003;0000;44;;;
191004;0000;29;;;
191005;0000;30;;;
191006;0000;32;;;
191007;0000;23;;;
191008;0000;23;;;
191009;0000;30;;;
